"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0BZYVVKQB","X002611E9Z","VIVOSUN AeroWave E6 Gen2 Growzelt-Clip-Ventilator150 mm, EC-Motor Smarte WLAN-Steuerung,10-stufiger & 2 Modi, automatischer oszillierender Ventilator, Luftzirkulator für Growbox, Timer, IP54 2er-Pack","'FRA7'","DE","44.29","22.5","16.2","centimeters","2.02","kilograms","0.0161","cubic meters","Standard-Size","3.0","0.0","0.0474","2026-04","14.4","weeks","27.54","0.0","2.93","0.0474","1.306","0.0","EUR","1.306","Others","N","N","0.0","--","0.07"
"B07RBL1XJV","X002F0MTB9","VIVOSUN Grow Room Glasses 2 Stück LED-Schutzbrille UV-Augenbrille für Indoor, Growzelte, Gewächshaus und Hydroponik mit UVA/UVB-Schutz Inkl. Brillenetui, Unisex","'FRA7'","DE","18.1","17.5","6.5","centimeters","0.24","kilograms","0.0021","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2026-04","14.4","weeks","27.54","0.0","0.03","1.0E-4","0.0019","0.0","EUR","0.0019","Others","N","N","0.0","--","0.0"
"B0CQZD5F1D","X002GJS9L3","VIVOSUN Bypass Gartenschere 20cm, SK5 Stahlklinge mit Titanbeschichtung für präzise Schnitte, 19mm Schnittdurchmesser, ergonomische Aluminiumgriffe mit Feder, Rosenschere für Blumen, Äste & Zweige","'FRA7'","DE","26.7","8.9","3.6","centimeters","0.3","kilograms","9.0E-4","cubic meters","Standard-Size","8.0","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.1885","FBA_NEW_SELECTION:0.1885","0.0"
"B01DXYMBU6","X001VZSIFF","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle für Rohrventilator, Growzelt & Gewächshaus, inkl. Vorfilter","'HAM2'","DE","34.29","19.7","19.2","centimeters","2.71","kilograms","0.013","cubic meters","Standard-Size","1.57","0.0","0.0195","2026-04","14.4","weeks","27.54","0.0","1.5","0.0195","0.5375","0.0","EUR","0.5375","Others","N","N","0.0","--","0.07"
"B08M3G5TH3","X001VZST45","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle inkl. Vorfilter für Rohrventilator Growzelt Growbox Indoor, Schwarz","'HAM2'","DE","34.6","20.5","19.3","centimeters","2.68","kilograms","0.0137","cubic meters","Standard-Size","0.87","0.0","0.0119","2026-04","14.4","weeks","27.54","0.0","0.87","0.0119","0.3278","0.0","EUR","0.3278","Others","N","N","0.0","--","0.0"
"B0C6QJVMD1","X001WOK37V","VIVOSUN AeroZesh G6 Rohrventilator 150mm Abluftventilator mit EC-Motor Ventilator Growbox Rohrlüfter 660 m³/h mit PWM-Steuerung & E12-Geschwindigkeitsregler für Growzelt Growbox Indoorbelüftung","'HAM2'","DE","33.6","26.3","22.8","centimeters","3.31","kilograms","0.0201","cubic meters","Standard-Size","0.57","0.0","0.0114","2026-04","14.4","weeks","27.54","0.0","0.57","0.0114","0.3154","0.0","EUR","0.3154","Others","N","N","0.0","--","0.0"
"B08228CNGT","X001Z5PF1L","VIVOSUN 3-in-1 Digitales pH-Meter mit ATC, ±0,1 pH Genauigkeit, Wasserqualitätsmesser, Messbereich 0-14 pH für Hydrokultur, Trinkwasser im Hause, Schwimmbäder und Aquarien","'HAM2'","DE","21.0","8.2","5.1","centimeters","0.17","kilograms","9.0E-4","cubic meters","Standard-Size","0.2","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.004","FBA_NEW_SELECTION:0.004","0.03"
"B0C1Z462XW","X0022HA0MZ","VIVOSUN Temperatur- und Feuchtigkeitssensor, wasserdichte Edelstahl-Umweltüberwachungssonde für GrowHub-Controller E42/E42A, AeroLab THB1/THB1S, 3,6 m","'HAM2'","DE","19.6","12.5","2.1","centimeters","0.07","kilograms","5.0E-4","cubic meters","Standard-Size","0.9","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.0123","FBA_NEW_SELECTION:0.0123","0.03"
"B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","'HAM2'","DE","10.6","9.4","6.2","centimeters","0.28","kilograms","6.0E-4","cubic meters","Standard-Size","1.2","0.0","6.0E-4","2026-04","14.4","weeks","27.54","0.0","1.03","6.0E-4","0.0176","0.0","EUR","0.0176","Others","N","N","0.0","--","0.2"
"B0C6QK97P2","X002CUEXZ7","VIVOSUN Rohrventilator 100mm Abluftventilator 330m³/h AeroZesh G4 mit EC-Motor und GrowHub E42A+, VPD-Regler, WiFi/App-Fernsteuerung Ventilator Growbox Rohrlüfter für Kühlung, Growzelte, Hydroponik","'HAM2'","DE","32.29","24.6","19.8","centimeters","2.85","kilograms","0.0157","cubic meters","Standard-Size","0.53","0.0","0.0084","2026-04","14.4","weeks","27.54","0.0","0.53","0.0084","0.2317","0.0","EUR","0.2317","Others","N","N","0.0","--","0.0"
"B0BQF728P7","X001VEMT83","VIVOSUN AeroZesh T4 Rohrventilator 100mm 357 m³/h Abluftventilator Metall mit E12-Drehzahlregler, EC Motor, Leiser Rohrlüfter PWM-Gesteuert für Luftabsaugung Growzelte Gewächshaus Indoor Hydrokultur","'KTW1'","DE","58.0","36.0","23.0","centimeters","2.19","kilograms","0.048","cubic meters","Oversize","0.3","0.0","0.0144","2026-04","20.5","weeks","21.78","0.0","0.3","0.0144","0.31","0.0","EUR","0.31","Others","N","N","0.0","--","0.0"
"B07Y82117Q","X001VKGO47","VIVOSUN Drucksprüher 5L Gartenspritze mit 3 Düsen, Druckentlastungsventil & Verstellbarem Tragegurt, Sprühflasche für Pflanzen Garten Rasenpflege Düngung & Reinigun, Weiß","'KTW1'","DE","44.09","18.8","18.59","centimeters","1.2","kilograms","0.0154","cubic meters","Standard-Size","0.17","0.03","0.0021","2026-04","14.4","weeks","27.54","0.0","0.13","0.0021","0.0566","0.0","EUR","0.0566","Others","N","N","0.0","--","0.0"
"B01731MLFK","X001VZO4UN","VIVOSUN Aktivkohlefilter Grow Aktivkohlefilter 150mm/6 Inch Geruchskontrolle mit Australischer Aktivkohle inkl. Vorfilter für Indoor Growzelt Growbox Rohrventilator Gewächshaus","'KTW1'","DE","44.5","24.0","24.0","centimeters","4.79","kilograms","0.0256","cubic meters","Standard-Size","0.3","0.17","0.0034","2026-04","14.4","weeks","27.54","0.0","0.13","0.0034","0.0941","0.0","EUR","0.0941","Others","N","N","0.0","--","0.0"
"B01731MLFK","X001VZO4UN","VIVOSUN Aktivkohlefilter Grow Aktivkohlefilter 150mm/6 Inch Geruchskontrolle mit Australischer Aktivkohle inkl. Vorfilter für Indoor Growzelt Growbox Rohrventilator Gewächshaus","'KTW1'","DE","44.5","24.0","24.0","centimeters","4.79","kilograms","0.0256","cubic meters","Standard-Size","29.07","0.0","0.7382","2026-04","14.4","weeks","27.54","0.0","28.8","0.7382","20.3288","0.0","EUR","20.3288","Others","N","N","0.0","--","0.27"
"B08M3VN2ST","X001VZO6ND","VIVOSUN Aktivkohlefilter 150mm/6 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle inkl. Vorfilter für Rohrventilator Growzelt Growbox Indoor, Schwarz","'KTW1'","DE","44.6","25.6","23.8","centimeters","4.99","kilograms","0.0272","cubic meters","Standard-Size","0.3","0.0","0.0082","2026-04","14.4","weeks","27.54","0.0","0.3","0.0082","0.2245","0.0","EUR","0.2245","Others","N","N","0.0","--","0.0"
"B01DXYMBU6","X001VZSIFF","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle für Rohrventilator, Growzelt & Gewächshaus, inkl. Vorfilter","'KTW1'","DE","34.29","19.7","19.2","centimeters","2.71","kilograms","0.013","cubic meters","Standard-Size","1.67","0.53","0.0147","2026-04","14.4","weeks","27.54","0.0","1.13","0.0147","0.4048","0.0","EUR","0.4048","Others","N","N","0.0","--","0.0"
"B01DXYMBU6","X001VZSIFF","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle für Rohrventilator, Growzelt & Gewächshaus, inkl. Vorfilter","'KTW1'","DE","34.29","19.7","19.2","centimeters","2.71","kilograms","0.013","cubic meters","Standard-Size","0.9","0.27","0.0082","2026-04","14.4","weeks","27.54","0.0","0.63","0.0082","0.2262","0.0","EUR","0.2262","Others","N","N","0.0","--","0.0"
"B08M3G5TH3","X001VZST45","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle inkl. Vorfilter für Rohrventilator Growzelt Growbox Indoor, Schwarz","'KTW1'","DE","34.6","20.5","19.3","centimeters","2.68","kilograms","0.0137","cubic meters","Standard-Size","0.5","0.03","0.0064","2026-04","14.4","weeks","27.54","0.0","0.47","0.0064","0.1759","0.0","EUR","0.1759","Others","N","N","0.0","--","0.0"
"B01EWH83FU","X001W1EEP1","VIVOSUN Gartenschere 1er-Packung 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Hochwertiger Gerader Klingen und Titan-Antihaftbeschichtung Rosenschere Orange","'KTW1'","DE","21.5","7.1","1.3","centimeters","0.07","kilograms","2.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.03","0.0","2.0E-4","0.0","EUR","2.0E-4","Others","N","N","0.0","--","0.0"
"B01EWH83FU","X001W1EEP1","VIVOSUN Gartenschere 1er-Packung 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Hochwertiger Gerader Klingen und Titan-Antihaftbeschichtung Rosenschere Orange","'KTW1'","DE","21.5","7.1","1.3","centimeters","0.07","kilograms","2.0E-4","cubic meters","Standard-Size","0.1","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.1","0.0","5.0E-4","0.0","EUR","5.0E-4","Others","N","N","0.0","--","0.0"
"B06Y1XVD1P","X001W1HJ2B","VIVOSUN Gartenschere 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Titan-Antihaftbeschichtung & Gebogene Klinge für Pflanzen,1 Pack Blau","'KTW1'","DE","21.6","7.0","1.5","centimeters","0.07","kilograms","2.0E-4","cubic meters","Standard-Size","0.23","0.03","0.0","2026-04","14.4","weeks","27.54","0.0","0.2","0.0","0.0012","0.0","EUR","0.0012","Others","N","N","0.0","--","0.0"
"B0BMV1W52R","X001WOUTQV","VIVOSUN AeroZesh T6 Rohrventilator 150mm Metall Abluftventilator 693 m³/h mit E12-Drehzahlregler, EC Motor, Leiser Rohrlüfter PWM-Gesteuert für Luftabsaugung Growzelte Gewächshaus Indoor Hydrokultur","'KTW1'","DE","33.0","26.0","25.0","centimeters","2.75","kilograms","0.0214","cubic meters","Standard-Size","0.3","0.0","0.0064","2026-04","14.4","weeks","27.54","0.0","0.3","0.0064","0.1772","0.0","EUR","0.1772","Others","N","N","0.0","--","0.0"
"B0C6QG963B","X001WOUZFV","VIVOSUN AeroZesh G4 Rohrventilator 100 mm Abluftventilator 331 m³/h 3 Zyklusmodi mit PWM-Steuerung & E12-Geschwindigkeitsregler Ventilator Growbox Rohrlüfter für Growzelt Growbox Indoorbelüftung","'KTW1'","DE","32.7","24.4","19.7","centimeters","2.48","kilograms","0.0157","cubic meters","Standard-Size","0.3","0.17","0.0021","2026-04","14.4","weeks","27.54","0.0","0.13","0.0021","0.0577","0.0","EUR","0.0577","Others","N","N","0.0","--","0.0"
"B09YH6SZZF","X001YZMLS7","VIVOSUN Rohrventilator 100mm Abluftventilator 353m³/h mit EC-Motor und GrowHub E42A WLAN-Controller AeroZesh S4 Ventilator Growbox Rohrlüfter für Growzelte und Hydroponiksysteme","'KTW1'","DE","36.29","26.7","20.4","centimeters","2.83","kilograms","0.0198","cubic meters","Standard-Size","0.47","0.0","0.0092","2026-04","14.4","weeks","27.54","0.0","0.47","0.0092","0.254","0.0","EUR","0.254","Others","N","N","0.0","--","0.0"
"B0C2C8KBBW","X001YZMP8D","VIVOSUN Rohrventilator 100 mm Abluftventilator 353 m³/h Rohrlüfter mit E12-Geschwindigkeitsregler und EC-Motor 28dB Leiser Ventilator für Growzelte und Belüftungssysteme","'KTW1'","DE","36.1","26.1","20.3","centimeters","2.42","kilograms","0.0191","cubic meters","Standard-Size","0.5","0.0","0.0096","2026-04","14.4","weeks","27.54","0.0","0.5","0.0096","0.2634","0.0","EUR","0.2634","Others","N","N","0.0","--","0.0"
"B0C2C8NP5D","X001YZNSF7","VIVOSUN Rohrventilator 150 mm Abluftventilator 688 m³/h Rohrlüfter mit E12-Geschwindigkeitsregler und EC-Motor 32dB Leiser Ventilator für Growzelte und Belüftungssysteme","'KTW1'","DE","35.6","28.1","25.7","centimeters","2.75","kilograms","0.0257","cubic meters","Standard-Size","0.3","0.0","0.0077","2026-04","14.4","weeks","27.54","0.0","0.3","0.0077","0.2124","0.0","EUR","0.2124","Others","N","N","0.0","--","0.0"
"B08228CNGT","X001Z5PF1L","VIVOSUN 3-in-1 Digitales pH-Meter mit ATC, ±0,1 pH Genauigkeit, Wasserqualitätsmesser, Messbereich 0-14 pH für Hydrokultur, Trinkwasser im Hause, Schwimmbäder und Aquarien","'KTW1'","DE","21.0","8.2","5.1","centimeters","0.17","kilograms","9.0E-4","cubic meters","Standard-Size","1.0","0.0","2.0E-4","2026-04","14.4","weeks","27.54","0.0","0.27","2.0E-4","0.0064","0.0","EUR","0.0064","Others","N","N","0.0177","FBA_NEW_SELECTION:0.0177","0.0"
"B0BXD9RK42","X001Z5PQDD","VIVOSUN Solar Automatische Tropfbewässerung Set mit Zeituhr, 3W Ausgang, Solarbetriebenes Bewässerungssystem für 15 Töpfe, ideal für Garten, Balkon, Terrasse und Zimmerpflanzen","'KTW1'","DE","31.1","21.2","7.1","centimeters","0.93","kilograms","0.0047","cubic meters","Standard-Size","1.43","0.1","0.0062","2026-04","14.4","weeks","27.54","0.0","1.33","0.0062","0.1719","0.0","EUR","0.1719","Others","N","N","0.0","--","0.0"
"B0BKP7VV1H","X0020AGC0X","VIVOSUN GrowHub E25 Smart Controller, Plug-and-Play-Steuerungssystem für Growzelt, Kompatibel mit E42/E42A, WiFi & App Steuerbar, Zentrale Kontrolle für Smart Grow System Geräte","'KTW1'","DE","8.4","5.6","1.9","centimeters","0.03","kilograms","1.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.03","0.0","1.0E-4","0.0","EUR","1.0E-4","Others","N","N","0.0","--","0.0"
"B0BXP3XLLR","X0020HG1EN","VIVOSUN AeroLab THB1S Drahtloses Bluetooth Hygrometer Thermometer, Digitaler Temperatur- & Feuchtigkeitsmesser mit VPD, LCD-Display, Datenspeicher, Dualkanäle mit Sonde, Batterie","'KTW1'","DE","14.5","12.6","2.8","centimeters","0.23","kilograms","5.0E-4","cubic meters","Standard-Size","0.27","0.13","1.0E-4","2026-04","14.4","weeks","27.54","0.0","0.13","1.0E-4","0.0019","0.0","EUR","0.0019","Others","N","N","0.0","--","0.0"
"B0BXP3XLLR","X0020HG1EN","VIVOSUN AeroLab THB1S Drahtloses Bluetooth Hygrometer Thermometer, Digitaler Temperatur- & Feuchtigkeitsmesser mit VPD, LCD-Display, Datenspeicher, Dualkanäle mit Sonde, Batterie","'KTW1'","DE","14.5","12.6","2.8","centimeters","0.23","kilograms","5.0E-4","cubic meters","Standard-Size","0.2","0.13","0.0","2026-04","14.4","weeks","27.54","0.0","0.07","0.0","9.0E-4","0.0","EUR","9.0E-4","Others","N","N","0.0","--","0.0"
"B07VK1LVN6","X0021OYVTR","VIVOSUN 2er-Packung 30X 60X Beleuchtete Juwelierlupe mit LEC-Light, Faltbare Taschenlupe mit 2 Linsen für die Beobachtung von Schmuck, Edelsteine, Uhren, Münzen, Briefmarken, Antiquitäten, Schwarz","'KTW1'","DE","9.3","8.0","6.4","centimeters","0.17","kilograms","5.0E-4","cubic meters","Standard-Size","0.07","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.07","0.0","9.0E-4","0.0","EUR","9.0E-4","Others","N","N","0.0","--","0.0"
"B07VK1LVKX","X0021P5OXX","VIVOSUN 30X 60X Beleuchtete Juwelierlupe mit LEC-Light, Faltbare Taschenlupe mit 2 Linsen für die Beobachtung von Schmuck, Edelsteine, Uhren, Münzen, Briefmarken, Antiquitäten, Schwarz","'KTW1'","DE","9.0","6.5","3.9","centimeters","0.09","kilograms","2.0E-4","cubic meters","Standard-Size","0.43","0.13","1.0E-4","2026-04","14.4","weeks","27.54","0.0","0.3","1.0E-4","0.0019","0.0","EUR","0.0019","Others","N","N","0.0","--","0.0"
"B0CRDQ63HT","X0021PRUUD","VIVOSUN FlexFeed Tropfbewässerungsset, 4W automatisches Bewässerungssystem mit Pumpe und 4 Tropfern, App-gesteuertes Smart Bewässerungssystem für VGrow Smart Grow Box und Indoor Pflanzen","'KTW1'","DE","11.91","11.3","5.79","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","0.07","0.0","1.0E-4","2026-04","14.4","weeks","27.54","0.0","0.07","1.0E-4","0.0014","0.0","EUR","0.0014","Others","N","N","0.0","--","0.0"
"B096VM7MF3","X0022GVMRD","VIVOSUN 6-lagiges Netz-Trockengestell zum Aufhängen mit grünen Reißverschlüssen zum Dehydrieren, Gartenschere für drinnen und draußen","'KTW1'","DE","25.2","24.79","8.61","centimeters","0.94","kilograms","0.0054","cubic meters","Standard-Size","0.3","0.0","0.0016","2026-04","14.4","weeks","27.54","0.0","0.3","0.0016","0.0444","0.0","EUR","0.0444","Others","N","N","0.0","--","0.0"
"B0C1Z462XW","X0022HA0MZ","VIVOSUN Temperatur- und Feuchtigkeitssensor, wasserdichte Edelstahl-Umweltüberwachungssonde für GrowHub-Controller E42/E42A, AeroLab THB1/THB1S, 3,6 m","'KTW1'","DE","19.6","12.5","2.1","centimeters","0.07","kilograms","5.0E-4","cubic meters","Standard-Size","0.3","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.0043","FBA_NEW_SELECTION:0.0043","0.0"
"B0C1Z462XW","X0022HA0MZ","VIVOSUN Temperatur- und Feuchtigkeitssensor, wasserdichte Edelstahl-Umweltüberwachungssonde für GrowHub-Controller E42/E42A, AeroLab THB1/THB1S, 3,6 m","'KTW1'","DE","19.6","12.5","2.1","centimeters","0.07","kilograms","5.0E-4","cubic meters","Standard-Size","1.0","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.0142","FBA_NEW_SELECTION:0.0142","0.0"
"B0CMYX2H9Q","X0023L9EWR","VIVOSUN AeroWave D4 10cm Grow Ventilator Clip Ventilator Grow mit Haken, 3 Geschwindigkeiten, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Kühlung, 1 Pack","'KTW1'","DE","14.1","12.7","7.01","centimeters","0.29","kilograms","0.0013","cubic meters","Standard-Size","0.1","0.0","1.0E-4","2026-04","14.4","weeks","27.54","0.0","0.1","1.0E-4","0.0035","0.0","EUR","0.0035","Others","N","N","0.0","--","0.0"
"B0CMZFSLCL","X0023L9G3T","VIVOSUN AeroWave D4 10cm Grow Ventilator Clip Ventilator Grow mit Haken, 3 Stufen, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Schwarz, 2er-Pack","'KTW1'","DE","16.1","14.5","13.1","centimeters","0.58","kilograms","0.0031","cubic meters","Standard-Size","0.53","0.13","0.0012","2026-04","14.4","weeks","27.54","0.0","0.4","0.0012","0.0337","0.0","EUR","0.0337","Others","N","N","0.0","--","0.0"
"B0CMZFSLCL","X0023L9G3T","VIVOSUN AeroWave D4 10cm Grow Ventilator Clip Ventilator Grow mit Haken, 3 Stufen, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Schwarz, 2er-Pack","'KTW1'","DE","16.1","14.5","13.1","centimeters","0.58","kilograms","0.0031","cubic meters","Standard-Size","0.23","0.03","6.0E-4","2026-04","14.4","weeks","27.54","0.0","0.2","6.0E-4","0.0168","0.0","EUR","0.0168","Others","N","N","0.0","--","0.0"
"B09SZ9VS93","X00247HY3B","VIVOSUN Heizmatte Pflanzen 25,4x52,7cm mit Temperaturregler, Wasserdichte Pflanzen-Wärmematte UL & MET Zertifiziert, Setzling Heizmatte für Keimung, Hydrokultur, Zucht und Gewächshaus","'KTW1'","DE","26.7","7.2","6.9","centimeters","0.46","kilograms","0.0013","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","14.4","weeks","27.54","0.0","0.03","0.0","0.0012","0.0","EUR","0.0012","Others","N","N","0.0","--","0.0"
"B09SZ9VS93","X00247HY3B","VIVOSUN Heizmatte Pflanzen 25,4x52,7cm mit Temperaturregler, Wasserdichte Pflanzen-Wärmematte UL & MET Zertifiziert, Setzling Heizmatte für Keimung, Hydrokultur, Zucht und Gewächshaus","'KTW1'","DE","26.7","7.2","6.9","centimeters","0.46","kilograms","0.0013","cubic meters","Standard-Size","0.07","0.0","1.0E-4","2026-04","14.4","weeks","27.54","0.0","0.0","0.0","0.0024","0.0","EUR","0.0024","Others","N","N","0.0","--","0.0"
"B0BTD741R3","X0024QXTEF","VIVOSUN Anzuchtset mit 40-Zellen-Starter-Tablett, LED-Pflanzenlicht und 25×52cm Heizmatte, Mini-Gewächshaus mit 9cm hoher Haube, Verstellbarer Belüftung und Abflusslöchern für Sämlinge","'KTW1'","DE","39.1","25.4","13.9","centimeters","1.13","kilograms","0.0138","cubic meters","Standard-Size","0.3","0.17","0.0018","2026-04","14.4","weeks","27.54","0.0","0.13","0.0018","0.0507","0.0","EUR","0.0507","Others","N","N","0.0","--","0.0"
"B0BP1Y3CRM","X00260ULXB","VIVOSUN E6 Gen2 Grow Ventilator Oszillierend Leise Klein for Growzelt, 10 Geschwindigkeiten & 2 Modi, EC-Motor, Clip Ventilator Klemmbar Mini Fan für Growbox, IP54, Timer,APP/WiFi Steuerung Schwarz","'KTW1'","DE","22.3","22.2","16.2","centimeters","1.07","kilograms","0.008","cubic meters","Standard-Size","0.27","0.0","0.0021","2026-04","14.4","weeks","27.54","0.0","0.27","0.0021","0.0589","0.0","EUR","0.0589","Others","N","N","0.0","--","0.0"
"B0D626DZTN","X0026HLHBJ","VIVOSUN AeroStream U075 USB-Luftbefeuchter, 750ml Kaltnebel Mini-Luftbefeuchter mit 2 Nebel-Modi, Automatische Abschaltung, Smarte Fernbedienung mit VGrow, Entwickelt für Growzelte","'KTW1'","DE","18.49","10.21","10.11","centimeters","0.4","kilograms","0.0019","cubic meters","Standard-Size","0.27","0.03","0.0","2026-04","14.4","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.0123","FBA_NEW_SELECTION:0.0123","0.0"
"B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","'KTW1'","DE","10.6","9.4","6.2","centimeters","0.28","kilograms","6.0E-4","cubic meters","Standard-Size","3.43","0.5","0.0018","2026-04","14.4","weeks","27.54","0.0","2.93","0.0018","0.0499","0.0","EUR","0.0499","Others","N","N","0.0","--","0.0"
