日期,国家,Order ID,金额
2025-10-22,,302-0978041-7453100,23.99
,,112-3162156-4115460,26.74
,,701-8375654-4681069,54.0
,,112-8768052-9114610,15.0
,,111-4182484-0186635,28.49
,,112-3708179-0979449,77.37
,,112-1056293-6377819,72.07
,,701-3436792-9622669,78.39
,,113-9616087-5818641,8.12
2025-10-23,,407-2746576-7147516,109.99
,,305-7852161-2089116,389.99
,,702-5199062-9603415,20.0
,,112-7934550-7512213,86.91
,,112-5055585-7818631,18.01
,,114-3327820-5000202,
,,113-9490258-1425842,149.79
,,205-6241778-3694729,139.99
,,112-3298182-6313039,
,,112-0938298-0345038,654.59
2025-10-24,,112-1370016-5361817,13.99
,,114-0049284-4678634,26.17
,,303-1298754-8537964,14.99
,,113-1190210-7189038,14.58
,,306-7059805-4937102,71.99
2025-10-25,,111-8529831-4760243,26.58
,,113-9346158-4007413,24.99
2025-10-26,,304-7087664-7513954,229.99
,,302-6849088-0401914,42.48
,,702-1945220-8093843,367.91
,,113-8638299-5326626,33.75
,,112-1028011-2195447,12.64
,,111-9436770-5165811,26.86
,,112-7848584-4921043,203.5
2025-10-27,,305-8328393-2502700,24.69
,,407-0399398-8788300,20.0
,,204-7207627-0631552,119.99
,,303-4890321-0842744,27.99
2025-10-28,,112-8240163-3212216,538.74
,,112-9563921-8378607,63.59
,,113-5669672-1706604,125.99
,,702-7713603-2465064,76.84
,,112-3868869-4669860,36.99
,,114-2699626-8865869,37.9
,,111-1619989-8204218,18.53
,,114-3168513-1965018,120.95
,,114-7364946-9098648,42.39
,,112-1836429-1349001,99.74
,,028-0012192-7825152,44.99
,,114-3941889-6603438,39.5
,,303-1061060-3197900,12.99
,,026-2387789-8746724,8.46
,,111-2026786-5776230,27.68
,,111-0305916-1364236,45.3
2025-10-29,,701-2773343-0443432,35.0
,,112-4909717-3947412,264.99
,,113-2235267-6452245,17.11
2025-10-30,,114-6217736-8513027,40.0
,,701-9205051-0404234,62.99
,,302-5012139-7846702,159.99
,,114-7808354-1733027,15.0
,,701-8924357-1391444,167.99
,,111-5241692-8461822,
,,112-8101396-6894646,20.0
,,111-4059469-6317803,31.98
,,304-4530519-4228317,159.99
,,113-5983070-7081023,69.99
,,113-7398500-1893031,27.05
,,111-8911598-8001840,63.59
,,111-9422778-9059402,15.0
2025-10-31,,114-1849186-2244237,40.87
,,112-5057966-0138648,38.69
,,406-8970593-0169159,123.54
,,112-9248464-6349869,20.0
,,114-6988616-1725847,6.07
,,028-6427682-7601118,24.99
,,111-4783976-1972225,74.99
,,701-4797948-4855467,20.0
,,112-0764527-3610611,529.99
2025-11-02,,114-3192782-0445041,59.53
,,114-0728252-8901844,80.0
2025-11-03,,112-3569341-0502618,9.59
,,112-4532330-8678618,40.0
2025-11-04,,112-5246206-6545046,10.0
,,112-5636450-7643419,32.5
,,113-3486419-9181802,32.5
,,111-4110496-2182644,8.73
,,112-4176008-9495413,100.69
,,305-1029332-3009930,39.99
,,113-2127325-9039454,443.33
,,403-4384333-9443527,25.99
,,304-1740264-4952369,14.0
,,112-6385933-9779415,35.0
,,111-6245597-9157821,264.99
,,113-6511426-1552266,80.55
,,113-6956902-5704215,14.72
2025-11-05,,111-3899552-7855462,20.98
,,114-8705891-0709036,6.35
,,111-2361976-4005860,27.21
,,112-9097305-3557851,50.0
,,114-7362972-8840266,10.0
,,306-0290745-5757936,24.99
,,302-1098283-6861959,12.99
,,114-9946275-7697049,63.89
,,111-1377861-5827457,18.01
2025-11-06,,403-8663048-1813912,20.0
,,302-3091424-2033964,39.99
,,408-3286455-6684301,26.99
,,111-0319619-6360259,42.39
,,701-9744461-6066646,52.3
,,112-2411044-9023421,21.66
,,028-7364366-4457902,52.15
2025-11-07,,306-3228442-2156321,27.99
,,028-9138605-4447526,15.0
,,304-5712142-0905117,
,,406-2311920-3103554,109.99
,,028-6822091-4566760,39.98
2025-11-08,,303-1747323-5630706,8688.0
,,404-0935610-0894754,5.0
,,113-2155990-2843421,21.61
,,303-3919045-0071563,24.99
,,171-1706863-0445118,4.0
,,306-7031499-3575528,8.0
2025-11-09,,113-9649514-3136207,12.62
,,111-5634143-7275448,60.62
,,306-7423746-0364354,44.99
,,112-0583967-1021034,41.16
,,114-8960452-8139459,16.21
,,113-3611139-9331460,42.99
2025-11-10,,302-9737833-2987521,36.99
,,028-5796106-3535533,47.38
,,112-1642631-9221036,10.88
,,303-6535286-9545159,13.0
,,306-7479466-2821145,35.0
,,304-0824764-8202766,30.0
,,113-3756502-4725041,21.0
,,302-2286212-9096311,13445.0
2025-11-11,,028-9128734-4520350,56.99
,,114-8818644-7202636,159.99
,,112-1299205-2777019,16.65
,,112-6699331-4135415,41.54
,,113-6889759-1333005,36.49
,,112-2203924-6292221,22.4
,,303-4459590-6913966,40.49
,,303-7903621-0559519,319.99
,,114-6763480-6916239,50.0
,,113-0703732-1396267-1,367.19
,,028-6043523-4628351,319.99
2025-11-12,,112-6266912-7729824,60.0
,,113-0472279-3020202,63.74
,,304-4198824-0557904,12.99
,,112-3496341-4657850,53.08
,,113-4363055-2788239,40.84
2025-11-13,,407-6326021-3288323,20.0
,,404-4313450-6073901,104.99
,,302-8480904-7628348,10.0
,,111-1608776-7677055,125.56
,,112-8876050-2657044,59.99
,,111-6444806-5873814,551.24
,,113-5622883-7946618,543.74
,,303-4145183-6182751,10.39
,,408-5936202-1443561,119.99
,,114-9086812-3473845,68.47
,,701-4086530-1020258,183.05
,,114-6888989-5197036,
,,701-2337493-2903463,20.0
,,306-4856300-0346759,519.99
2025-11-14,,028-3630081-8622761,10.0
,,113-0904877-6899451,79.99
,,305-6527722-9481933,30.0
,,112-9751736-9780265,241.86
2025-11-15,,701-5241498-0457866,8.0
,,114-6800683-7877818,74.85
2025-11-16,,302-1187899-2790735,119.99
,,305-0921166-4499508,12.99
,,114-6553000-8095460,105.29
,,202-7746172-0557963,22.4
,,305-6091656-0694706,36.99
,,305-9288889-9165117,14.99
,,028-2484777-4813116,36.99
,,304-0735019-7944356,27.19
,,114-1901598-7609860,534.99
,,113-7565612-9414630,27.19
,,111-9320732-2082611,76.06
,,112-0474574-7699412,271.49
,,701-9021575-0512261,73.49
,,112-2670544-0263419,10.0
,,112-3490716-1827424,45.99
,,113-0558805-9125851,7.0
,,114-5288175-5805854,36.54
,,302-4879621-6315531,20.0
2025-11-17,,113-1394176-4989808,20.0
,,206-4506254-5772369,100.79
,,113-8490571-7716236,65.05
,,112-6153394-2605825,190.79
,,304-2978871-9863527,59.99
,,028-3967749-0843544,11.99
2025-11-18,,113-1209636-0665044,50.0
,,113-9494728-1054606,15.3
2025-11-19,,114-7440082-0841848,84.94
,,112-0843818-0246660,30.0
,,113-4079159-4293812,149.41
2025-11-18,,113-9494728-1054606,15.3
,,111-4072305-2509043,31.79
,,113-9735364-0144208,50.0
,,402-2526493-4109131,34.79
,,303-6341675-9559562,
,,112-3307079-0805823,30.0
,,114-3303324-1725040,10.0
,,306-6951215-5935506,16.26
,,114-6695632-3553835,86.66
,,305-4472068-3228361,59.99
,,701-4192683-2734630,85.87
2025-11-20,,113-5150403-7982620,70.84
,,113-9310497-4027410 ,97.41
,,408-1590223-4411523,48.49
,,306-6791292-1110750,119.99
,,028-1783708-3520327,458.99
,,111-3680913-7569020,57.58
,,112-4743759-5126653,40.27
,,111-0636843-4993011,125.27
,,114-7957703-7334612,68.89
,,303-4849602-0117904,104.99
,,112-5519597-2596216,75.68
,,306-7940462-7802709,138.73
,,303-1390375-6253165,229.99
,,114-1119376-0667443,30.0
2025-11-21,,113-2401158-6554645,8.0
,,304-2608187-7990761,44.99
,,026-6724900-3356336,123.08
,,113-2060378-8741849,40.65
,,304-1426328-2107509,24.69
,,111-4974038-8020211,16.11
,,112-0928695-1709052,161.93
2025-11-22,,113-4199663-1794638,4.0
,,304-5048675-7853913,35.0
,,304-4002086-5537946,7.0
,,306-0158552-6686730,10.99
,,114-0069839-1322632,10.61
,,303-4491054-5166762,59.99
,,114-3538868-8228221,8.0
,,408-0563665-2983510,33.0
,,303-4784346-0649942,6.0
,,111-8506621-2245056,7.0
2025-11-23,,112-3932201-9806608,20.32
,,112-3932201-9806608,15.0
,,112-0736903-5051446,20.0
,,112-9826637-5049032,50.0
,,112-3743947-6520211,45.0
,,302-9274933-4484330,12.0
,,113-7467543-0266647,60.68
,,305-9656643-8377958,319.99
,,304-1367466-2460363,20.99
,,306-8171854-1837117,23.74
,,306-9542776-1531551,12.99
,,113-7112488-4713867,21.74
2025-11-24,,113-4189078-3469838,47.01
,,113-6909761-5745030,75.0
,,112-0564451-2286618,86.47
,,302-7382523-2702714,39.99
,,306-4906632-6950730,35.99
,,112-0175304-4666661,125.76
,,112-5583620-4643405,55.46
,,SST-1-0001-EU-M,
,,114-9464020-3222654,43.34
2025-11-25,,114-5154306-8837067,90.94
,,407-9086653-3400355,16.99
,,304-3563454-8581924,5.4
2025-11-26,,028-3323774-8401931,64.0
,,304-4497902-8021154,16.99
,,303-2594494-8022755,5.0
,,113-1396495-0385813,26.99
2025-11-27,,114-4873760-6719415,95.39
,,304-1576475-4451508,27.99
,,304-2293975-6361131,38.24
,,303-2610628-6309167,319.99
,,111-9799993-0325845,130.0
,,028-5213900-5094744,32.39
,,701-0548122-6547425,80.47
,,114-4024913-3674614,15.0
,,305-3738308-0641927,4.0
,,028-7325668-1814756,319.99
2025-11-28,,302-6938245-4741957,24.99
,,171-4579319-0845950,20.0
,,302-5229322-4413924,17.09
,,302-9467772-1295502,20.0
,,028-1453960-3269168,23.99
,,304-0719473-0834749,85.0
,,302-8119192-1686704,51.0
2025-11-29,,305-6512824-4481959,23.99
,,114-2733572-4074655,4.0
,,114-8140467-2407409,191.0
,,028-7047854-4048338,47.99
,,303-8353303-7465909,43.98
,,305-9511694-1697134,24.99
,,111-2130479-5150645,267.49
,,303-0481586-2267546,71.99
,,302-9178123-2473918,59.99
,,303-7965945-9230707,38.24
,,306-9189339-2239501,23.79
,,306-1940717-6008355,32.18
,,111-8338307-9966612,10.0
2025-11-30,,306-2345315-5620313,6.0
,,304-2893241-8772333,53.98
,,113-4568293-1598639,14.0
,,306-6267798-1096363,50.0
,,405-2856042-7333100,340.0
,,112-9058106-6901038,40.65
2025-12-01,,113-7067348-3421051,29.76
,,306-0096669-9769146,29.59
2025-12-02,,112-6813388-5481834,71.99
,,113-8640226-0721811,136.07
,,305-8273213-9503543,15.0
,,306-3199732-7681125,79.19
,,304-6206830-1391556,55.98
,,028-6069714-1736343,9.34
,,407-5291051-1248308,3599.0
,,028-8947576-1566747,21.24
,,026-2252149-5469147,9.95
,,112-1466750-8309039,48.49
,,111-6071791-4490630,100.0
,,111-0006792-9601801,92.86
,,112-6638056-8363434,125.56
,,113-0010868-4418602,37.01
,,113-5155185-8155419,28.45
,,114-1614248-5129839,27.08
2025-12-03,,114-0117210-5209816,30.0
,,112-2632537-6764214,30.0
2025-12-18,,304-3724640-5889154,94.99
2025-12-18,,114-8156116-4130602,
2025-12-04,,111-1252420-6623413,10.0
,,113-9570072-6226640,
2025-12-06,,304-9787836-5738728,259.99
,,405-6382264-8476349,5.0
2025-12-11,,203-1772888-1912358,127.49
,,305-7629598-0901957,79.19
2025-12-14,,112-2710778-8609841,148.88
,,304-3698830-8425130,5.0
2025-12-17,,306-6808992-2026728,93.26
,,302-0485709-0025159,5.0
,,702-4616463-6592267,8.0
2025-12-18,,702-4616463-6592267,8.0
2025-12-30,,702-1064004-3014668,14.88
2025-12-25,,701-6995412-9121047,282.49
,,701-1841449-0169001,5.0
2025-12-06,,405-6382264-8476349,5.0
,,306-7121511-5576354,21.24
2025-12-11,,305-7629598-0901957,79.19
2025-12-26,,303-4006269-1635543,21.0
,,305-3724244-5903540,31.99
2025-12-29,,303-2617986-9532332,
2026-01-06,,302-3900721-9197910,175.99
2025-12-17,,302-0485709-0025159,5.0
,,702-9607861-7454668,18.62
,,202-7229726-5752300,10.0
,,404-1445392-2626752,29.59
,,114-8156116-4130602,80.0
,,111-0730800-8877049,53.79
2026-01-09,,111-0044615-8373837,76.11
2026-01-14,,112-1467728-3492239,179.99
2025-12-04,,113-9570072-6226640,129.74
2025-12-03,,112-2632537-6764214,30.0
,,302-6434429-9784346,22.09
,,306-3679317-9860302,79.99
,,302-4613643-7383524,0.0
,,303-8825206-4210760,175.99
,,112-9012925-0649852,269.99
,,028-7416967-3917166,22.09
,,306-9824713-1270767,45.89
,,302-5677557-0021957,22.09
,,304-0814652-2205127,79.19
,,303-1377475-9341941,5.0
,,304-5181896-5197949,15.11
,,302-8496383-2545933,38.98
,,303-3735397-3499527,3.0
,,304-0064871-6745151,13.99
,,114-1258477-9965840 ,26.55
,,114-8174054-8023426 ,75.06
,,111-1252420-6623413,10.0
,,302-5143430-5110715,18.69
,,112-6941571-2036269,9.0
,,306-3573132-6457146,29.99
,,304-0621601-0071523,27.71
,,405-1010957-0346731,45.13
,,304-0260117-2045122,27.99
2025-12-05,,114-4119428-1202664,20.13
,,303-0600340-2843539,12.23
,,114-0848689-0692249,73.3
,,113-5723383-5693855,289.56
,,302-7489555-7825115,33.98
,,304-5528571-8378713,22.09
,,306-6917417-3456320,45.89
,,303-3073257-8195517,24.99
,,702-0490346-5643400,103.48
,,304-1318036-0129121,16.14
,,112-6769699-3640200,8.0
,,113-2020617-2693851,74.99
,,306-6498193-4201941,10.39
,,305-9011764-4625927,150.0
,,304-1454848-4583532,70.0
,,304-3700276-2787527,84.99
,,304-3651709-2700361,10.08
,,112-2634665-7041846,74.19
,,114-3719270-7791438,409.26
,,111-1197381-0624211,64.86
,,702-9576187-4843439,104.99
,,113-9119605-2299442,63.17
,,113-8115261-8287431,32.6
,,112-6627797-8125803,63.29
,,304-9787836-5738728,259.99
,,305-0728496-2118752,10.39
,,113-9177305-4609041,10.0
,,306-9045129-0147519,101.99
,,304-6729527-1186712,16.14
,,304-1783550-1063562,34.99
,,302-9104972-3555536,639.99
,,111-0430029-6628213,27.18
,,114-6085267-9645836,269.36
,,305-9590494-9525918,104.99
,,114-5055275-0582627,529.99
,,112-1694506-3856246,70.18
2025-12-07,,407-4554406-0595564,62.99
,,305-7682545-2858724,872.08
,,113-7370170-3286647,32.5
,,701-6542520-4836206,269.99
,,113-9061374-6976263,42.48
,,303-5315851-3442710,101.99
,,304-0271322-0100320,33.29
,,302-6935511-2458720,38.24
2025-12-08,,303-3549503-2355525,15.33
,,111-2502844-0117054,26.36
,,113-4940388-2805044,28.7
,,113-8861818-2091462,26.61
,,111-7995813-7966630,69.53
,,112-4908841-6262640,37.18
,,112-8494026-5333835,37.79
,,303-3136507-0185952,119.99
,,306-6746720-9016304,9.34
,,306-3550920-1131519,87.99
2025-12-09,,304-3302668-7489109,119.99
,,303-2688000-3431544,145.34
,,304-8420857-0287540,22.09
,,111-9056502-6906649,8.0
,,112-8862806-5736228,87.79
,,114-4741408-0069868,31.21
,,113-0811650-1397014,53.61
,,112-1237615-4961027,33.76
,,304-1604672-9130705,31.44
,,306-2004859-5011569,87.99
2025-12-10,,111-0666603-7350625,38.21
,,303-8621496-6561930,12.99
,,112-1041792-4049828,74.49
,,203-1772888-1912358,127.49
,,112-0866803-2257034,64.94
,,303-7442819-4903519,29.94
,,028-7326582-8701148,59.43
,,306-8800624-6305122,26.99
,,305-4071383-8194721,139.99
,,302-8109328-5669942,23.79
,,302-3765135-6916345,33.27
,,304-7226396-4343500,100.79
,,304-0163737-8141136,175.99
,,028-4762626-4738742,50.99
,,306-6281694-6410742,167.99
,,028-4660544-4504330,101.99
,,304-0912510-5662725,13.0
,,114-0018162-2361823,32.0
2025-12-12,,111-7333644-6212212,454.74
,,112-2685896-6518636,75.59
,,204-9837266-9615532,22.09
,,305-4365444-1388318,87.99
,,026-4232086-6964327,29.99
,,114-2305875-5452216,71.48
,,111-5367165-4567448,71.0
,,114-5894498-4564226,72.15
,,303-6998031-2969914,64.79
,,028-4624639-5382718,12.99
,,305-9215094-9229921,3.0
,,303-4589610-0653902,67.99
,,306-7091969-2443512,50.99
,,111-2941840-6061047,99.21
,,702-3865072-5151449,79.09
,,112-8362132-5374646,28.88
,,112-3995293-3368202,53.49
,,112-6824548-1917801,5.0
,,112-3075635-5976263,69.62
,,113-4342082-1727401,80.0
2025-12-13,,305-5605937-6908362,30.24
,,305-7116027-4092330,101.99
,,303-7784269-3676361,8.0
,,112-9299832-1709864,41.36
,,302-5276007-4269104,29.59
,,303-5535118-0487559,29.59
,,114-1458469-1369046,69.11
,,302-4102131-2824324,47.99
,,202-3497932-8280307,33.99
,,305-2150719-1164320,9.34
,,302-7818737-4555561,21.24
2025-12-14,,304-3698830-8425130,5.0
,,028-9685623-0043501,9.34
,,303-2132700-7262718,8.0
,,306-2707625-3205945,35.99
,,111-9133949-5362626,8.0
,,113-4401679-7155439,34.64
,,028-1745831-5564345,16.14
,,113-4386471-4880242,100.97
,,111-3488634-0782609,19.36
,,112-0078225-6220228,39.63
,,113-3952747-6143444,54.3
2025-12-15,,111-5922030-2134652,304.49
,,304-0814550-0717901,37.81
,,113-2187964-7583443,41.33
,,408-5598252-2819534,35.99
,,112-8276787-1484237,97.98
,,114-2570723-3031454,29.84
,,112-8968957-2167435,69.99
,,114-2344628-4265021,16.57
,,302-8601417-3413961,22.09
,,302-1897252-6638707,17.99
,,306-8007732-2832350,199.99
2025-12-16,,112-5402786-4643411,15.0
,,112-0027580-4158610,8.0
,,114-9979253-5798600,31.0
,,112-2710778-8609841,148.88
,,111-4378784-8965023,76.56
,,304-0268511-7365945,12.99
,,114-9696841-8600204,26.49
,,114-2119293-8335400,54.05
,,114-5070231-4550606,70.51
,,114-0756818-5266651,65.16
,,114-5501458-8403423,64.94
,,113-0060211-7345048,126.58
,,111-3433430-3809032,450.49
,,028-6248917-1655520,29.59
,,305-2316094-2729156,161.49
,,171-0357735-8481178,25.99
,,302-3099429-0438757,22.09
,,304-5223664-6309166,36.99
,,303-3812887-0854729,10.0
,,304-1192140-0632332,26.99
,,114-5825870-4831467,68.89
,,306-6808992-2026728,93.26
,,111-4054039-6221048,424.99
,,114-3224140-3528261,40.0
,,111-1361405-8769013,26.82
,,406-7341653-1870766,120.76
,,113-3691039-7903411,64.44
,,028-0726274-7503535,29.0
,,114-2423206-8087460,84.79
,,112-2301186-0013867,17.27
,,114-6768114-2200217,19.29
,,114-6528233-7466606,19.68
,,114-7636473-3993803 ,97.53
,,305-8594098-7767556,127.99
,,113-0274723-2300254,35.0
,,113-9005736-4823422,30.0
,,303-0765450-2807525,76.48
,,701-8040603-3333020,171.66
,,111-7131984-0853825,71.23
,,114-1856540-8395451,15.0
,,304-3724640-5889154,94.99
,,028-9167145-4196335,24.99
,,111-9803293-0407420,64.79
,,111-8609358-6320210,39.27
2025-12-19,,304-0824764-8202766,585.45
,,302-7261019-2524347,219.99
,,112-1161227-2159418,245.3
,,304-0983599-0192309,33.27
,,303-9274451-7998704,11.99
,,203-4957542-8749142,31.29
,,303-3785793-5725167,22.09
,,113-0163763-1327404,233.19
,,111-8749431-9945006,10.0
,,304-5143786-7599547,10.99
2025-12-20,,303-8356292-1035532,209.99
,,306-9269511-8582730,175.99
,,303-0214488-1514770,71.99
,,303-1210529-4068364,33.27
,,302-4663955-0206760,35.99
,,111-1004289-3018634,16.48
,,302-5279314-1299556,
,,302-0881669-5278730,32.39
,,306-6241412-2702727,35.99
,,111-8715872-8537867,38.03
,,111-9761141-8176261,29.08
2025-12-21,,113-3823228-0756243,20.0
,,114-6135937-5276219,42.79
,,028-2111071-3313919,14.99
,,403-5326505-7862702,49.98
,,305-8124106-6163552,13.99
,,302-0022203-8921108,269.99
,,702-4613187-3147417,111.54
,,302-4236286-9773912,23.79
2025-12-22,,701-4786634-5713814,37.28
,,702-1974399-8983441,35.79
,,111-5206614-6717812,38.42
,,305-1148344-7449111,16.14
,,304-9928029-4240311,99.99
,,306-6322698-3994708,139.31
,,702-0754262-0175439,67.79
,,113-1810556-7837823,10.0
,,407-1675967-8972304,34.99
,,305-7220424-2659565,161.49
,,304-1019396-7343560,40.0
2025-12-23,,113-4634139-1936224,67.99
,,114-4607303-1481043,168.79
,,701-3103830-4181812,15.0
,,113-3690018-3131456,30.0
,,112-2941946-7219405,43.19
2025-12-24,,304-4384246-1609126,2520.0
,,112-6871272-8450653,35.0
,,702-0213840-5793000,68.69
,,111-0168084-4827470,26.49
,,111-8620871-2632265,87.43
,,302-3559474-5661907,21.99
,,111-8264541-2098604,43.69
2025-12-25,,306-7121511-5576354,21.24
,,111-3811817-0946659,81.02
2025-12-26,,305-7629598-0901957,6655.0
,,303-4006269-1635543,21.0
,,114-6056774-7153817,47.35
,,112-4719329-3940238,15.0
,,114-2966092-7171413 ,132.13
2025-12-27,,302-3448148-1289951,14.99
,,702-8686087-9186666,30.0
,,114-4791772-4330664  ,20.0
,,112-9512133-8228224,20.0
,,028-5861140-7862732,2339.0
,,113-9144255-9222627,472.8
,,111-3577521-4757855,59.99
,,304-9929969-8718708,71.99
,,302-4871184-4604367,22.09
,,111-8717902-0809807,95.61
,,304-3179778-9051522,2959.0
,,028-6695123-3641950,46.7
,,028-1974363-5105926,10.99
,,111-3874024-4304228,202.58
,,171-9329972-0944361,
,,206-5790766-9701946,23.99
,,113-4003493-5328230,34.17
,,304-8090093-4325925,20.0
,,701-6995412-9121047,282.49
,,402-0754750-2737132,29.99
,,306-1004696-3253101,11.04
,,113-8703565-3876244,218.39
,,113-4715518-6984218,70.0
2025-12-28,,114-9617144-0129024,23.18
,,404-3254492-9658720,79.99
,,112-8127955-6659466,72.31
,,404-5297308-8087501,599.99
2025-12-29,,702-9607861-7454668,18.62
,,303-2617986-9532332,
2025-12-30,,404-1445392-2626752,29.59
,,302-1833422-2345144,9.34
,,305-6464902-9125932,33.27
,,702-1064004-3014668,14.88
,,111-9035034-1886638,171.19
,,113-2033975-3781047,5.0
,,404-4476583-3302719,10.0
,,702-1313812-0912228,27.08
,,202-5633480-0448337,25.49
,,113-8265189-9803422,66.69
2025-12-31,,113-7829445-7815431,39.99
,,028-0983141-8817117,67.22
,,701-9964450-8221815,52.49
,,111-0241231-3765803,130.64
2026-01-01,,113-9117438-9561862,552.32
,,114-2681270-5335439,175.99
,,302-7410523-2203514,27.96
2026-01-02,,113-9564656-1740249,50.0
,,204-5841074-7638737,699.99
,,112-5192272-5754653,54.11
,,111-8825093-2537050,238.49
,,114-6617214-7316238,41.99
2026-01-03,,303-9394454-9557128,10.99
2026-01-04,,111-4282774-2918658,95.39
,,113-3828640-6345822,77.37
2026-01-05,,113-7821924-7637852,10.0
,,114-8279491-9770667,32.08
,,111-3987012-2764251,5.0
2026-01-06,,111-0730800-8877049,53.79
,,113-4779804-8917065,103.99
,,111-5227411-1693813,24.77
,,114-3427264-7156229,15.0
,,111-7228934-9868252,66.17
,,114-1589686-6064226,543.74
,,302-3900721-9197910,101.99
,,113-6987313-5239460,26.61
2026-01-07,,114-7928871-8302649,13.5
,,112-6572845-7388241,24.99
,,204-5440328-5968325,21.99
,,111-1046676-4718602,129.99
,,204-6863386-2005116,66.41
2026-01-08,,404-4152574-6149108,15.0
,,171-2077389-6591543,175.99
,,113-0179789-1938643,29.99
,,114-6262080-4173030,119.61
,,702-7634437-1429027,20.0
2026-01-09,,113-4779804-8917065,103.99
,,111-0044615-8373837,76.11
,,111-2559193-7941816,164.38
,,113-4969572-1503432,20.51
2026-01-10,,205-9319196-3581940,6.0
,,408-3135284-6389165,129.99
,,114-5498294-7664254,48.98
,,113-0316018-1754622,65.24
,,114-5665223-0888219,42.76
,,112-5387481-0841814,58.84
2026-01-12,,114-1579885-6924203,27.0
,,111-9922855-2221841,26.82
,,113-1280502-9302668,10.15
,,111-1456614-2139461,42.79
